time,seconds_elapsed,dBFS (Original),valor_normalizado (0-100)
1776315085253000000,842.389,-22.18583869934082,63.2735
1776315085354000000,842.4899997558593,-24.38263511657715,59.1595
1776315085470000000,842.6060002441407,-25.908214569091797,56.3026
1776315085587000000,842.723,-27.27638816833496,53.7404
1776315085704000000,842.84,-28.880470275878906,50.7364
1776315085821000000,842.957,-30.21482276916504,48.2376
1776315085937000000,843.073,-32.25345993041992,44.4198
1776315086037000000,843.173,-33.938446044921875,41.2643
1776315086154000000,843.2899997558594,-34.1014518737793,40.9591
1776315086271000000,843.407,-35.2410774230957,38.8249
1776315086372000000,843.508,-32.68800735473633,43.6060
1776315086472000000,843.608,-32.99076843261719,43.0390
1776315086588000000,843.724,-33.30451583862305,42.4515
1776315086705000000,843.841,-33.826377868652344,41.4742
1776315086822000000,843.9580002441406,-32.78287124633789,43.4284
1776315086922000000,844.0579997558593,-33.419097900390625,42.2369
1776315087039000000,844.175,-33.429534912109375,42.2174
1776315087139000000,844.275,-33.251686096191406,42.5504
1776315087255000000,844.391,-33.29261016845703,42.4738
1776315087356000000,844.492,-33.51585006713867,42.0557
1776315087457000000,844.593,-33.580039978027344,41.9355
1776315087557000000,844.693,-34.26845169067383,40.6463
1776315087673000000,844.809,-33.985694885253906,41.1758
1776315087790000000,844.9260002441406,-33.13475799560547,42.7694
1776315087907000000,845.043,-34.07904052734375,41.0010
1776315088023000000,845.159,-35.34935760498047,38.6221
1776315088140000000,845.276,-34.90479278564453,39.4546
1776315088257000000,845.393,-27.349462509155273,53.6035
1776315088357000000,845.493,-25.718490600585938,56.6579
1776315088458000000,845.5939997558594,-27.24629020690918,53.7968
1776315088558000000,845.6940002441406,-29.419208526611328,49.7275
1776315088675000000,845.811,-29.175928115844727,50.1831
1776315088775000000,845.911,-30.562965393066406,47.5856
1776315088891000000,846.027,-32.15367889404297,44.6067
1776315089008000000,846.144,-27.4133243560791,53.4839
1776315089108000000,846.244,-28.44326400756836,51.5552
1776315089208000000,846.344,-28.407197952270508,51.6227
1776315089325000000,846.461,-28.935556411743164,50.6333
1776315089426000000,846.5619997558593,-30.661359786987305,47.4013
1776315089542000000,846.6780002441407,-32.14363098144531,44.6255
1776315089659000000,846.795,-32.81057357788086,43.3765
1776315089776000000,846.912,-29.686233520507812,49.2275
1776315089876000000,847.012,-27.749881744384766,52.8537
1776315089976000000,847.112,-27.309463500976562,53.6784
1776315090076000000,847.212,-25.007545471191406,57.9893
1776315090176000000,847.312,-26.272310256958008,55.6207
1776315090293000000,847.429,-27.729066848754883,52.8927
1776315090409000000,847.545,-25.663551330566406,56.7608
1776315090510000000,847.6460002441406,-26.88396644592285,54.4753
1776315090610000000,847.7459997558594,-27.96935272216797,52.4427
1776315090727000000,847.863,-29.337373733520508,49.8808
1776315090844000000,847.98,-29.769529342651367,49.0715
1776315090944000000,848.08,-31.027942657470703,46.7148
1776315091044000000,848.18,-30.037384033203125,48.5699
1776315091144000000,848.28,-31.61629295349121,45.6130
1776315091261000000,848.397,-31.27237892150879,46.2571
1776315091361000000,848.497,-32.43751525878906,44.0751
1776315091461000000,848.597,-30.379899978637695,47.9284
1776315091562000000,848.6979997558594,-31.26785659790039,46.2656
1776315091679000000,848.815,-31.115190505981445,46.5515
1776315091779000000,848.915,-31.66526985168457,45.5213
1776315091879000000,849.015,-33.57343673706055,41.9479
1776315091995000000,849.131,-34.613609313964844,39.9999
1776315092095000000,849.231,-35.468017578125,38.3999
1776315092212000000,849.348,-35.33943176269531,38.6407
1776315092329000000,849.465,-36.251747131347656,36.9322
1776315092429000000,849.565,-32.97663879394531,43.0655
1776315092530000000,849.6659997558594,-33.131858825683594,42.7748
1776315092630000000,849.7660002441406,-31.647218704223633,45.5551
1776315092730000000,849.8659997558593,-31.215181350708008,46.3642
1776315092847000000,849.983,-33.175235748291016,42.6936
1776315092947000000,850.083,-33.774295806884766,41.5717
1776315093063000000,850.199,-31.172107696533203,46.4449
1776315093180000000,850.316,-30.141860961914062,48.3742
1776315093280000000,850.416,-31.991483688354492,44.9104
1776315093397000000,850.533,-33.9330940246582,41.2744
1776315093514000000,850.6499997558594,-35.29757308959961,38.7191
1776315093615000000,850.751,-36.37649154663086,36.6986
1776315093715000000,850.851,-33.444068908691406,42.1902
1776315093831000000,850.967,-34.29764938354492,40.5916
1776315093948000000,851.084,-35.25366973876953,38.8013
1776315094048000000,851.184,-36.196685791015625,37.0353
1776315094165000000,851.301,-32.76346969604492,43.4647
1776315094265000000,851.401,-28.58582305908203,51.2882
1776315094382000000,851.5180002441406,-30.431461334228516,47.8319
1776315094498000000,851.6339997558593,-26.85105323791504,54.5369
1776315094599000000,851.735,-28.831626892089844,50.8279
1776315094716000000,851.852,-26.3813419342041,55.4165
1776315094833000000,851.969,-29.091455459594727,50.3413
1776315094949000000,852.085,-27.070358276367188,54.1262
1776315095049000000,852.185,-28.46686553955078,51.5110
1776315095166000000,852.3020002441406,-28.022592544555664,52.3430
1776315095283000000,852.419,-30.66925621032715,47.3866
1776315095399000000,852.535,-28.56197166442871,51.3329
1776315095499000000,852.635,-29.887062072753906,48.8514
1776315095616000000,852.752,-29.746919631958008,49.1138
1776315095717000000,852.853,-29.533496856689453,49.5135
1776315095834000000,852.9699997558594,-28.755477905273438,50.9705
1776315095934000000,853.0700002441406,-29.444499969482422,49.6802
1776315096051000000,853.187,-30.460065841674805,47.7783
1776315096151000000,853.287,-29.6093807220459,49.3714
1776315096251000000,853.387,-32.04409408569336,44.8119
1776315096351000000,853.487,-33.74244689941406,41.6314
1776315096451000000,853.587,-34.80496597290039,39.6416
1776315096551000000,853.687,-35.71540069580078,37.9366
1776315096651000000,853.787,-34.39436340332031,40.4105
1776315096752000000,853.888,-22.040300369262695,63.5460
1776315096869000000,854.005,-18.402355194091797,70.3588
1776315096985000000,854.121,-22.71242332458496,62.2873
1776315097102000000,854.2380002441406,-25.929492950439453,56.2627
1776315097219000000,854.355,-28.172054290771484,52.0631
1776315097335000000,854.471,-30.12220573425293,48.4110
1776315097435000000,854.571,-32.05234146118164,44.7964
1776315097536000000,854.672,-29.163925170898438,50.2056
1776315097652000000,854.788,-30.31928253173828,48.0420
1776315097753000000,854.889,-28.771076202392578,50.9413
1776315097870000000,855.0060002441406,-24.939586639404297,58.1165
1776315097970000000,855.1059997558593,-24.680273056030273,58.6021
1776315098070000000,855.2060002441406,-25.34265899658203,57.3617
1776315098170000000,855.3059997558594,-26.709430694580078,54.8021
1776315098287000000,855.423,-26.327783584594727,55.5168
1776315098403000000,855.539,-28.06905746459961,52.2560
1776315098504000000,855.64,-30.33041763305664,48.0211
1776315098620000000,855.756,-32.426483154296875,44.0958
1776315098738000000,855.8739997558594,-27.284507751464844,53.7252
1776315098855000000,855.991,-26.692363739013672,54.8341
1776315098971000000,856.107,-23.1212100982666,61.5218
1776315099088000000,856.224,-24.30246925354004,59.3097
1776315099188000000,856.324,-26.43168067932129,55.3223
1776315099305000000,856.441,-27.819087982177734,52.7241
1776315099422000000,856.5580002441407,-29.60480308532715,49.3800
1776315099538000000,856.6739997558594,-26.1925106048584,55.7702
1776315099655000000,856.791,-24.952938079833984,58.0915
1776315099755000000,856.891,-26.962865829467773,54.3275
1776315099856000000,856.992,-26.435482025146484,55.3152
1776315099956000000,857.092,-26.84436798095703,54.5494
1776315100073000000,857.209,-29.547231674194336,49.4878
1776315100173000000,857.309,-30.963823318481445,46.8349
1776315100290000000,857.4259997558594,-27.594219207763672,53.1452
1776315100390000000,857.5260002441406,-29.666393280029297,49.2646
1776315100506000000,857.6419997558594,-24.023117065429688,59.8328
1776315100606000000,857.7420002441406,-23.860462188720703,60.1374
1776315100723000000,857.859,-24.447986602783203,59.0371
1776315100824000000,857.96,-22.11398696899414,63.4080
1776315100924000000,858.06,-24.150741577148438,59.5938
1776315101040000000,858.176,-25.819719314575195,56.4683
1776315101157000000,858.293,-23.591075897216797,60.6419
1776315101274000000,858.4099997558594,-25.150653839111328,57.7213
1776315101391000000,858.527,-21.492918014526367,64.5711
1776315101507000000,858.643,-24.60145378112793,58.7497
1776315101624000000,858.76,-21.840988159179688,63.9193
1776315101741000000,858.877,-20.685876846313477,66.0825
1776315101842000000,858.9779997558594,-24.24228858947754,59.4224
1776315101942000000,859.0780002441406,-26.076705932617188,55.9870
1776315102058000000,859.1939997558594,-28.147403717041016,52.1092
1776315102175000000,859.311,-28.393402099609375,51.6486
1776315102292000000,859.428,-27.847429275512695,52.6710
1776315102409000000,859.545,-25.559425354003906,56.9558
1776315102526000000,859.6620002441406,-23.770877838134766,60.3052
1776315102642000000,859.7779997558594,-25.42910385131836,57.1998
1776315102759000000,859.895,-24.964824676513672,58.0693
1776315102859000000,859.995,-24.097665786743164,59.6932
1776315102960000000,860.096,-23.49936294555664,60.8136
1776315103077000000,860.213,-24.230295181274414,59.4448
1776315103194000000,860.3299997558594,-21.322484970092773,64.8903
1776315103294000000,860.4300002441406,-17.971654891967773,71.1654
1776315103410000000,860.5459997558594,-12.910239219665527,80.6439
1776315103527000000,860.663,-15.32596206665039,76.1200
1776315103644000000,860.78,-18.820552825927734,69.5757
1776315103744000000,860.88,-21.926494598388672,63.7592
1776315103860000000,860.996,-22.984716415405273,61.7774
1776315103961000000,861.097,-23.283462524414062,61.2180
1776315104078000000,861.2140002441406,-24.54603385925293,58.8535
1776315104178000000,861.3139997558594,-24.90729331970215,58.1770
1776315104295000000,861.431,-23.480541229248047,60.8489
1776315104395000000,861.531,-24.392101287841797,59.1418
1776315104512000000,861.648,-21.325817108154297,64.8840
1776315104628000000,861.764,-23.081998825073242,61.5952
1776315104728000000,861.864,-24.5637149810791,58.8204
1776315104845000000,861.981,-25.56012535095215,56.9544
1776315104946000000,862.0819997558593,-26.600244522094727,55.0066
1776315105046000000,862.1820002441407,-26.12976837158203,55.8877
1776315105146000000,862.2819997558594,-24.946075439453125,58.1044
1776315105263000000,862.399,-26.246362686157227,55.6693
1776315105363000000,862.499,-26.382333755493164,55.4147
1776315105480000000,862.616,-25.223962783813477,57.5840
1776315105580000000,862.716,-26.938825607299805,54.3725
1776315105680000000,862.816,-27.764801025390625,52.8257
1776315105797000000,862.933,-25.358535766601562,57.3320
1776315105913000000,863.049,-26.40729522705078,55.3679
1776315106014000000,863.1500002441406,-24.33169174194336,59.2549
1776315106131000000,863.267,-26.390483856201172,55.3994
1776315106248000000,863.384,-25.263553619384766,57.5098
1776315106348000000,863.484,-27.061988830566406,54.1419
1776315106464000000,863.6,-25.85611915588379,56.4001
1776315106564000000,863.7,-25.889671325683594,56.3373
1776315106681000000,863.817,-25.454364776611328,57.1525
1776315106781000000,863.917,-22.34697723388672,62.9717
1776315106898000000,864.0339997558593,-23.609790802001953,60.6068
1776315107016000000,864.152,-24.844385147094727,58.2948
1776315107116000000,864.252,-24.952526092529297,58.0923
1776315107216000000,864.352,-25.702363967895508,56.6881
1776315107333000000,864.469,-25.920164108276367,56.2802
1776315107449000000,864.585,-26.85646629333496,54.5268
1776315107549000000,864.685,-28.1057186126709,52.1873
1776315107666000000,864.8019997558594,-26.12834930419922,55.8903
1776315107766000000,864.9020002441406,-27.506271362304688,53.3099
1776315107866000000,865.0019997558594,-28.523950576782227,51.4041
1776315107983000000,865.119,-29.746068954467773,49.1154
1776315108083000000,865.219,-29.721982955932617,49.1605
1776315108183000000,865.319,-31.22352409362793,46.3486
1776315108300000000,865.436,-25.567100524902344,56.9414
1776315108400000000,865.536,-21.584497451782227,64.3996
1776315108516000000,865.652,-13.757340431213379,79.0576
1776315108616000000,865.752,-17.026906967163086,72.9346
1776315108716000000,865.852,-21.292879104614258,64.9457
1776315108816000000,865.952,-23.765548706054688,60.3152
1776315108933000000,866.069,-26.59790802001953,55.0110
1776315109050000000,866.1859997558594,-29.19481658935547,50.1477
1776315109151000000,866.287,-31.485925674438477,45.8572
1776315109268000000,866.404,-33.154685974121094,42.7321
1776315109385000000,866.521,-33.49021530151367,42.1037
1776315109501000000,866.637,-33.2354850769043,42.5808
1776315109601000000,866.737,-20.04393768310547,67.2846
1776315109701000000,866.837,-21.65470314025879,64.2681
1776315109818000000,866.9539997558594,-21.13816261291504,65.2355
1776315109935000000,867.071,-22.85882568359375,62.0132
1776315110035000000,867.171,-23.124855041503906,61.5150
1776315110136000000,867.272,-22.47004508972168,62.7412
1776315110253000000,867.389,-25.743196487426758,56.6116
1776315110369000000,867.505,-27.286212921142578,53.7220
1776315110470000000,867.6060002441407,-17.39098358154297,72.2528
1776315110570000000,867.7059997558594,-19.52882957458496,68.2493
1776315110686000000,867.8220002441407,-23.011808395385742,61.7267
1776315110786000000,867.9219997558594,-25.966188430786133,56.1940
1776315110886000000,868.0220002441406,-26.854270935058594,54.5309
1776315110986000000,868.1219997558594,-26.815343856811523,54.6038
1776315111103000000,868.239,-26.629480361938477,54.9519
1776315111204000000,868.34,-27.055700302124023,54.1537
1776315111304000000,868.44,-27.120929718017578,54.0315
1776315111404000000,868.54,-23.341739654541016,61.1088
1776315111520000000,868.656,-25.360065460205078,57.3291
1776315111620000000,868.756,-25.138654708862305,57.7437
1776315111720000000,868.856,-12.575243949890137,81.2713
1776315111821000000,868.957,-9.583670616149902,86.8736
1776315111937000000,869.073,-8.828636169433594,88.2876
1776315112054000000,869.1900002441406,-11.26456069946289,83.7258
